Tag	GO Term	GO Name	GO Category	Adj. P-value	P-value	Nr Test	Nr Reference	Not Annot Test	Not Annot Ref
UNDER	GO:0072525	pyridine-containing compound biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006766	vitamin metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090407	organophosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044283	small molecule biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043094	metabolic compound salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016049	cell growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019751	polyol metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042743	hydrogen peroxide metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033484	intracellular nitric oxide homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009896	positive regulation of catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080090	regulation of primary metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032948	regulation of alpha-glucan metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043470	regulation of carbohydrate catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046739	transport of virus in multicellular host	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000488	maturation of LSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000489	maturation of SSU-rRNA from tetracistronic rRNA transcript (SSU-rRNA, LSU-rRNA, 4.5S-rRNA, 5S-rRNA)	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030705	cytoskeleton-dependent intracellular transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009642	response to light intensity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0060284	regulation of cell development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0022604	regulation of cell morphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051128	regulation of cellular component organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045597	positive regulation of cell differentiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006780	uroporphyrinogen III biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0017126	nucleologenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045717	negative regulation of fatty acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006883	intracellular sodium ion homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901673	regulation of mitotic spindle assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051391	tRNA acetylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1904812	rRNA acetylation involved in maturation of SSU-rRNA	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002101	tRNA wobble cytosine modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0039694	viral RNA genome replication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015746	citrate transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010888	negative regulation of lipid storage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080033	response to nitrite	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072732	cellular response to calcium ion starvation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010601	positive regulation of auxin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034224	cellular response to zinc ion starvation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032963	collagen metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0022613	ribonucleoprotein complex biogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071826	protein-RNA complex organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006884	cell volume homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006821	chloride transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048825	cotyledon development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000819	sister chromatid segregation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903259	exon-exon junction complex disassembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090251	protein localization involved in establishment of planar polarity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051457	maintenance of protein location in nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045995	regulation of embryonic development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051241	negative regulation of multicellular organismal process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048585	negative regulation of response to stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070981	L-asparagine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0106300	protein-DNA covalent cross-linking repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0097681	double-strand break repair via alternative nonhomologous end joining	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070901	mitochondrial tRNA methylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002939	tRNA N1-guanine methylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015741	fumarate transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071422	succinate transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048250	iron import into the mitochondrion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000200	regulation of ribosomal subunit export from nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043474	pigment metabolic process involved in pigmentation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900378	positive regulation of secondary metabolite biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0017007	protein-bilin linkage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006188	IMP biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009871	jasmonic acid and ethylene-dependent systemic resistance, ethylene mediated signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080134	regulation of response to stress	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006778	porphyrin-containing compound metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006106	fumarate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090310	negative regulation of DNA methylation-dependent heterochromatin formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071836	nectar secretion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051054	positive regulation of DNA metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007283	spermatogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902884	positive regulation of response to oxidative stress	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0036261	7-methylguanosine cap hypermethylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042446	hormone biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031540	regulation of anthocyanin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903415	flavonoid transport from endoplasmic reticulum to plant-type vacuole	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002143	tRNA wobble position uridine thiolation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009264	deoxyribonucleotide catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000722	telomere maintenance via recombination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0050777	negative regulation of immune response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034498	early endosome to Golgi transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006784	heme A biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1990067	intrachromosomal DNA recombination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000011	regulation of adaxial/abaxial pattern formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009933	meristem structural organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902749	regulation of cell cycle G2/M phase transition	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009237	siderophore metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019184	nonribosomal peptide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032877	positive regulation of DNA endoreduplication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045793	positive regulation of cell size	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051781	positive regulation of cell division	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1903427	negative regulation of reactive oxygen species biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015742	alpha-ketoglutarate transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034472	snRNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019805	quinolinate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034628	'de novo' NAD+ biosynthetic process from L-aspartate	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006163	purine nucleotide metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015811	L-cystine transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030186	melatonin metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006409	tRNA export from nucleus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045005	DNA-templated DNA replication maintenance of fidelity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006814	sodium ion transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007130	synaptonemal complex assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010647	positive regulation of cell communication	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0023056	positive regulation of signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016242	negative regulation of macroautophagy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034552	respiratory chain complex II assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000154	rRNA modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006848	pyruvate transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048581	negative regulation of post-embryonic development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080028	nitrile biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019478	D-amino acid catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140455	cytoplasm protein quality control	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006390	mitochondrial transcription	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901031	regulation of response to reactive oxygen species	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061484	hematopoietic stem cell homeostasis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010968	regulation of microtubule nucleation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032467	positive regulation of cytokinesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006740	NADPH regeneration	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009067	aspartate family amino acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000097	sulfur amino acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006783	heme biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043213	bacteriocin transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010116	positive regulation of abscisic acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045487	gibberellin catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000082	G1/S transition of mitotic cell cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006809	nitric oxide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:7770012	negative regulation of starch biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000306	positive regulation of photomorphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051247	positive regulation of protein metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0097237	cellular response to toxic substance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0050896	response to stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009947	centrolateral axis specification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010482	regulation of epidermal cell division	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009943	adaxial/abaxial axis specification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032200	telomere organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010520	regulation of reciprocal meiotic recombination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002832	negative regulation of response to biotic stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032102	negative regulation of response to external stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010055	atrichoblast differentiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032107	regulation of response to nutrient levels	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007107	membrane addition at site of cytokinesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0098876	vesicle-mediated transport to the plasma membrane	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031321	ascospore-type prospore assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015882	L-ascorbic acid transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007189	adenylate cyclase-activating G protein-coupled receptor signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071248	cellular response to metal ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051701	biological process involved in interaction with host	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031365	N-terminal protein amino acid modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043547	positive regulation of GTPase activity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051601	exocyst localization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045596	negative regulation of cell differentiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015708	silicic acid import across plasma membrane	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006212	uracil catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019483	beta-alanine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901653	cellular response to peptide	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0040015	negative regulation of multicellular organism growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048572	short-day photoperiodism	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051646	mitochondrion localization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001816	cytokine production	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043065	positive regulation of apoptotic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090628	plant epidermal cell fate specification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042183	formate catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006591	ornithine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019240	citrulline biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006666	3-keto-sphinganine metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048459	floral whorl structural organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080112	seed growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048462	carpel formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0080060	integument development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030258	lipid modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015851	nucleobase transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1904143	positive regulation of carotenoid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034477	U6 snRNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019500	cyanide catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0098849	cellular detoxification of cadmium ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071249	cellular response to nitrate	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016598	protein arginylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046898	response to cycloheximide	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010244	response to low fluence blue light stimulus by blue low-fluence system	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072387	flavin adenine dinucleotide metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1990532	stress response to nickel ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007042	lysosomal lumen acidification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1904874	positive regulation of telomerase RNA localization to Cajal body	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019365	pyridine nucleotide salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000389	mRNA 3'-splice site recognition	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000183	rDNA heterochromatin formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046015	regulation of transcription by glucose	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090266	regulation of mitotic cell cycle spindle assembly checkpoint	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0035435	phosphate ion transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046521	sphingoid catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071140	resolution of mitotic recombination intermediates	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001325	formation of extrachromosomal circular DNA	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090737	telomere maintenance via telomere trimming	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090735	DNA repair complex assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061635	regulation of protein complex stability	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002679	respiratory burst involved in defense response	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0008064	regulation of actin polymerization or depolymerization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048870	cell motility	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051307	meiotic chromosome separation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042126	nitrate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071941	nitrogen cycle metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031048	regulatory ncRNA-mediated heterochromatin formation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902369	negative regulation of RNA catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030912	response to deep water	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006428	isoleucyl-tRNA aminoacylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072402	response to DNA integrity checkpoint signaling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048588	developmental cell growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009312	oligosaccharide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140861	DNA repair-dependent chromatin remodeling	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072718	response to cisplatin	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032261	purine nucleotide salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030866	cortical actin cytoskeleton organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000494	box C/D sno(s)RNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901847	nicotinate metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:2000029	regulation of proanthocyanidin biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048838	release of seed from dormancy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033234	negative regulation of protein sumoylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071280	cellular response to copper ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031338	regulation of vesicle fusion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900871	chloroplast mRNA modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0090377	seed trichome initiation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1905582	response to mannose	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009697	salicylic acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051591	response to cAMP	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0001778	plasma membrane repair	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0030476	ascospore wall assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0036213	contractile ring contraction	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0000011	vacuole inheritance	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902410	mitotic cytokinetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048646	anatomical structure formation involved in morphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0018394	peptidyl-lysine acetylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006474	N-terminal protein amino acid acetylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009932	cell tip growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016099	monoterpenoid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043041	amino acid activation for nonribosomal peptide biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902125	(+)-pinoresinol catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0034312	diol biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0098629	trans-Golgi network membrane organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019673	GDP-mannose metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042350	GDP-L-fucose biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009806	lignan metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006742	NADP+ catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061137	bud dilation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0048518	positive regulation of biological process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015012	heparan sulfate proteoglycan biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071265	L-methionine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0006274	DNA replication termination	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044747	pre-miRNA 3'-end processing	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072334	UDP-galactose transmembrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902457	negative regulation of stomatal opening	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0071367	cellular response to brassinosteroid stimulus	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043401	steroid hormone receptor signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019646	aerobic electron transport chain	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0031022	nuclear migration along microfilament	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070726	cell wall assembly	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0032989	cellular anatomical entity morphogenesis	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0070507	regulation of microtubule cytoskeleton organization	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1900864	mitochondrial RNA modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140547	acquisition of seed longevity	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010731	protein glutathionylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010273	detoxification of copper ion	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0061504	cyclic threonylcarbamoyladenosine biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010499	proteasomal ubiquitin-independent protein catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0140501	positive regulation of reticulophagy	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0046273	lignan catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1901502	ether catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0019336	phenol-containing compound catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0042537	benzene-containing compound metabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0021700	developmental maturation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0016561	protein import into peroxisome matrix, translocation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0007218	neuropeptide signaling pathway	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0002130	wobble position ribose methylation	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010378	temperature compensation of the circadian clock	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044211	CTP salvage	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0040031	snRNA modification	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0051469	vesicle fusion with vacuole	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0045992	negative regulation of embryonic development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0044743	protein transmembrane import into intracellular organelle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0072663	establishment of protein localization to peroxisome	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0015919	peroxisomal membrane transport	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009079	pyruvate family amino acid biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0033354	chlorophyll cycle	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043649	dicarboxylic acid catabolic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0009168	purine ribonucleoside monophosphate biosynthetic process	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0010448	vegetative meristem growth	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:1902184	negative regulation of shoot apical meristem development	BP_ARGOT	1	1	0	0	1	14
UNDER	GO:0043448	alkane catabolic process	BP_ARGOT	1	1	0	0	1	14
